3.674783500000000000e+06
3.687856000000000000e+06
3.743937500000000000e+06
3.759802000000000000e+06
3.708150500000000000e+06
3.762282000000000000e+06
3.866433000000000000e+06
3.943136500000000000e+06
4.042829000000000000e+06
4.130042500000000000e+06
4.177515000000000931e+06
4.182629500000000000e+06
4.192200000000000000e+06
4.229059000000000000e+06
4.280178500000000000e+06
4.379642000000000000e+06
4.509030500000000000e+06
4.622424500000000000e+06
4.673450000000000000e+06
4.644451000000000000e+06
4.617414500000000000e+06
4.623994500000000000e+06
4.606607000000000000e+06
4.595022000000000000e+06
4.618769000000000000e+06
4.585484000000000000e+06
4.524687000000000000e+06
4.496191500000000000e+06
4.497207000000000000e+06
4.537734500000000000e+06
4.603633500000000000e+06
4.693383000000000000e+06
4.794417000000000000e+06
4.894769000000000000e+06
4.981902000000000000e+06
4.969211500000000000e+06
4.877065500000000000e+06
4.800253500000000000e+06
4.740014500000000000e+06
4.723161500000000000e+06
4.694767000000000000e+06
4.651282500000000000e+06
4.650127000000000000e+06
4.630917500000000000e+06
4.586587000000000000e+06
4.516820000000000000e+06
4.390897000000000000e+06
4.293864500000000000e+06
4.183505500000000000e+06
4.071202000000000000e+06
4.034164500000000000e+06
3.997646500000000000e+06
4.004460500000000000e+06
4.151286000000000000e+06
4.318556000000000000e+06
4.283808500000000000e+06
4.134436000000000000e+06
4.064385000000000000e+06
4.082819500000000000e+06
4.151595500000000931e+06
4.263162000000000000e+06
4.327242000000000000e+06
4.321056500000000000e+06
4.329380000000000000e+06
4.296701000000000000e+06
4.214778000000000000e+06
4.136424500000000000e+06
4.035815500000000000e+06
3.902908500000000000e+06
3.770068500000000000e+06
3.644832000000000000e+06
3.489719000000000000e+06
3.307544500000000000e+06
3.124304000000000000e+06
2.954075500000000000e+06
2.818423500000000000e+06
2.704741500000000000e+06
2.621190000000000000e+06
2.459307000000000000e+06
2.092809000000000000e+06
1.822595000000000000e+06
1.742402000000000000e+06
1.622896000000000000e+06
1.419366500000000000e+06
1.209876500000000000e+06
1.064464500000000000e+06
9.559260000000000000e+05
8.493000000000000000e+05
7.383110000000000000e+05
6.384085000000000000e+05
5.456830000000000000e+05
4.521005000000000000e+05
3.705845000000000000e+05
3.016180000000000000e+05
2.393845000000000000e+05
1.838495000000000000e+05
1.358725000000000000e+05
9.804700000000000000e+04
6.773750000000000000e+04
4.539100000000000000e+04
